o uso contínuo do produto produz bons efeitos estamos tomando eu e minha mulher sentimos diferença principalmente no vigor sexual e minha mulher reverteu uma queda de cabelos que estava enfrentando	0
não gostei na foto dá a impressão que as listras são todas azuis mas a blusa tem listras azuis e listras pretas achei muito feia não usarei queria ter devolvido	0
estou usando há só 1 semana mas percebi uma melhora nas fezes (cheiro e consistência) meu cachorro parece bem mais adaptado a ela do que a ração que consumia antes só achei os grãos pequenos para cães de porte grande talvez fosse interessante ter tamanhos diferentes de acordo com o porte	0
vermífugo que uso desde que minha cadela é filhote nunca tive problemas e ela hoje está com 7 anos	0
acabamento da peça é muito grosseiro feio tamanho não bate com o para-lama sendo que pra instalar tem que forçar muito porque não bate no tamanho fazendo com que trincasse em alguns pontos não recomendo	0
meu cachorro adorou e eu gostei pois é vegano e mais saudável não tem cheiro ruim e não fica nojento depois que o cachorro mastiga gostaria apenas que durasse um pouco mais meu cachorro come um inteiro em 1 hora	0
achei um bom tamanho desemaraça sem machucar e é macia meu cachorro ainda é inquieto para escovar por ser filhote mas está sr adaptando bem com essa foi uma otima compra tanto pelo produto quanto pelo atendimento e entrega recomendo	0
meu cachorro se dá super bem com esse sabonete recomendo	0
gosto muito do produto meu cachorro adora e de sente muito bem	0
me desculpe mas meu frigobar veio com uma bolinha funda bem no meio n sei explicar achei ele mt feio pq é fosco não me lembro de ter visto isso na compra gostaria de trocar	0
minha cachorra é alérgica e esta é a única ração que ela tolera bem e ainda gosta do gosto	0
perfeito mto bom e se ajusta bem para quem tem peitos grandes	0
o produto é muito confortável porém é muito feio a parte da frente parece sapato de palhaço	0
excelente produto tem um cheirinho suave que dura bastante e não dá alergia no cachorro	0
mto bom o meu cachorro gostou mto	0
o tecido não é de tão boa qualidade quanto esperava mas não é feia	0
muito bom minha esposa teve um orgasmo sensacional	0
veio faltando um pedaço da borracha vedadora e o acabamento das bordas é feio	0
bom ter 2 sabores quando deu cachorro e exigente	0
é bonito mas não dá pra usar sutiã então se vc tem pouco peito fica muito feio	0
eu achei muito bom o moletom porém como meu cachorro é um bullterrier o velcro não aguentou muito mas no geral gostei sim do produto	0
o pijaminha ficou largo em pouco tempo laceou com apenas uma lavada sai do corpinho e meu cachorro acaba tropeçando na roupa	0
eu achei ppéssimo bem abaixo da minha expectativa porque não usei nem dois meses e já queimou a lâmpada me sinto lesado no mínimo deveria ganhar outra lâmpada eu recomendava sempre este site para meus amigos a partir de agora não recomendo mais	0
o cachorro gostou do produto	0
esse produto veio com as tachinhas quebradas eu tive que comprar cola para colar a cola vazou e ficou feio sem contar que é horrível para tira-la do aparelho	0
sem graça modelo ultrapassado e cor feia	0
comprei em um tamanho que minha cachorra que é de porte médio coube certinho e vai poder usar por muito mais tempo plástico resistente	0
não gostei muito do acabamento do grafite achei o tecido feio	0
feio ao vivo	0
o produto chegou faltando peça de acabamento alavanca de movimento das mãos não encaixa e ao ligar a assistencia tecnica não atende a polishoping em outras palavras me sinto lesado com a compra e sem respaldo para solução do problema	0
comprei o produto a vocês recebi um produto quebrado completamente avariado tento entrar em contato com os senhores e ninguém me atende já estou iniciando uma ação judicial contra a sua empresa por danos morais comprei um produto que deveria ter chegado em perfeito estado e recebi um produto completamente danificado fui lesado por sua empresa e vou buscar uma solução para esse problema na justiço	0
eu achei muito feio a cor é gritante nada a ver com a cor mostrada no anúncio uma pena	0
nao gostei do produto as calcas ficaram horriveis no meu corpo tenho 1 74 de altura e peso 91k antes de comprar liguei e tirei todas ad duvidas mas mesmo assim a calca fica muito feia no corpo	0
material é bom mais fica muito feio no corpo parece um saco caimento horrível e a forma de fechar que eu odiei que está em quase todas as bermudas vendidas aqui	0
o botão não e qui nei o original não e um pouco estreito muito feio	0
bom shampoo o pelo fica brilhante o cachorro nao fica muito cheiroso	0
ótimo produto meu cachorro adorou as orelhas	0
fraca feia	0
o material fede pra caramba quando abri o plástico não tinha quem aguentasse ficar em casa os dedos e a mão perdem completamente a mobilidade e a sensibilidade dinheiro jogado fora coloquei hoje de molho pela terceira vez fedor insuportável	0
o produto é muito fácil de usar e mto útil para um lugar onde temuito pó e pêlos de cachorro vale a pena	0
pano nojento pano de chao e voces sao um bando de irresponsaveis eu nao ecomendo compra nessa loja corrupit quase nao me devolveram meu dinheiro	Bad
bom dia eu achei legal mais quando eu fiz a compra da cama no site pediram pra eu escolher um brinde um negocio que segura a porta até hoje nada isso não foi entregue coisa feia ja não vão entrega pra que pedir pra escolher feio de mais isso queima a imagem da loja	0
péssimo é extremamente pesada o meu beagle não consegue ficar com ela levantada na boca além disso o material dá arrepios no cachorro já lavei passei molho de carne nada faz com que ele se interesse pela bola péssima compra	0
o produto é ótimo o único que fez minha cachorra ficar sem manchas nos olhos por causa da acidez das lagrimas sobre a entrega chegou antes do prazo excelente	0
a base é bem firme mas com um acabamento feio por cima queria colocar tampo de vidro e não vai dar terei que fazer o tampo em madeira	0
dei de presente pra minha filha ela adora usar apesar de ter ficado um pouco justa na bunda	0
quando o produto chegou era bonito e bem acabado porém após contato com água desbotou e perdeu o cromado tive que gastar para instalar e para tirar pois ficou muito feio	0
produto de otima qualidade mas ficou grande no meu cachorro mesmo eu tendo medido direitinho	0
para o meu cachorro o produto não fez diferença	0
qualidade péssima minha filha de 4 anos que vai fazer a festa de aniversário com tema do sítio não quer usar a fantasia tivemos que comprar outro vestido que ela escolheu pois a fantasia ficou muito feia mesmo	0
a cor é feia pálida parece uma pasta grossa nos lábios achei até que estivesse vencido também por causa do cheiro que é péssimo primeira vez que me decepciono com o boticário	0
adorei pois nosso cachorro fica seguro	0
para uso na tiger 800xc houve necessidade de lixar diminuindo a espessura ou ela não caberia acredito que vá durar mais que a original nissin que é fina demais feia bem tanto quanto a original aprovada	0
amei perfeito os cenários de chão o cenário maravilhoso a unica coisa que recomedo a vocês que quando for enviar os paines colocar de uma outra forma eles chegam todos amassados e nao voltam ficam feio e sao lindos	0
no geral é boa bem confortável para regiões frias e o protetor no dorso da mão parece bem resistente como parece é grossa não consigo pegar um molho de chaves no bolso da jaqueta sem tirar a luva fico devendo o teste com chuva mas não choveu nos últimos dias é fabricada no paquistão o que me deixa desconfiado quanto a qualidade a mesma tem uma etiqueta branca chata nela que é bem feia na parte de baixo e para mim o polegar é muito maior do que deveria ser eu não consigo usar sem ficar estranho no polegar aquele monte de luva sobrando andei 55km contínuos no máximo com ela e nesse trajeto é bem agradável não deve incomodar em longas distâncias	0
muito bom é bem firme e não é feio	0
deve ser bom foi difícil controlar a gulodice da cachorra :	0
muito bom sem conservantes sem cheiro e esfarela quando o cachorro mastiga fácil de digerir e eficaz para limpar os dentinhos aprovado e daqui pra frente não faltará no cardápio do bob pois ele adorou e apesar de ser alérgico a alguns petisco este ossinho não deu nenhuma reação alérgica ou de má digestão	0
vem com marcas da toalha dobrada em 4 fica mt feio	0
cachorra mordeu e destruiu o peitoral	0
faz meleca na pele grudento	0
a pedaleira em si é excelente mas o encaixe não é tão universal assim tive que fazer uma gambiarra enorme para instalar no meu carro e elas não ficaram posicionadas 'certinho' em cima do pedal uma ficou um pouco mais acima outra um pouco mais abaixo melhorou a 'pegada' nos pedais para dirigir mas ficou feio	0
na foto tem-se a impressão que existem diferenças no tons de marrom da bota porém na realidade a cor dela é uniforme o que não a deixa feia mas menos bonita e não condizente com a imagem também o cabedal é bastante longo e no caso do produto que recebi existem diferenças no tamanho da faixa elástica na parte externa de um calçado em relação ao outro assim como a costura um pouco torta apesar de ter visto estes defeitos gostei do modelo e não quis realizar a troca porém considero a exigência em receber um produto de alta qualidade completamente legítima pois o calçado tem um custo que as justificariam	0
o único produto que resolveu meu problema tenho umas bolinhas nos braços que me incomodam muito já fui em várias dermatologistas e todas disseram que isso não é doença mas esteticamente é feio usei vários produtos manipulados ou não com a promessa de apenas amenizar o problema mas o único que deu resultado foi a loção beatriz quanto a entrega foi super rápida a época está de parabéns	0
pessimo produto camisa feia e demora na entrega dificilmente comprarei mais produtos neste site	0
a tonalidade azul do vaso não tem nada a ver com o azul da foto da internet é feio	0
excelente qualidade não entra agua nem a pau so achei muito larga a calça o resto show	0
a tonalidade da lampada h11 não ficou igual as outras muito insatisfeito mandei emails relatando o problema que tive e nem resposta obtive me senti um consumidor lesado pois paguei à vista o boleto aguardei o produto chegar e depois de instalar tive a grande surpresa indesejada acabei comprando o produto direto da loja de som com garantia e toda assistência	0
estampa muito feia de pessima qualidade	0
produto com parafusos de fixação com rosca menor que a original brasileiro não sabe nem copiar	0
devolvi o produto adquirido porque me senti lesado enganado na descrição do mesmo no site fala em luvas de couro bovino o que subentende-se couro natural só que na verdade são feitas de material sintético e na primeira vez que usei saiu aquela pele de plástico que reveste o material danificando-a propaganda enganosa agora estou aguardando a devolução do valor pago que levará no mínimo 30 dias sem contar os quase 30 que estou nessa peleja mas o fabricante e o vendedor merecem uma ação no procom sem dúvida merecem	0
meu cachorro não deu certo com o osso vomitou inteiro acho que ele é muito ansioso e comeu em 10 min tudo	0
não gostei estampa feia devolvi	0
gostei muito fácil de instalar e prático meu cachorro saiu para o passeio bem confortável e seguro	0
gostei muito do desenho e do tecido da calça porém a qualidade não é boa usei a calça pela primeira vez na academia e passei vergonha rasgou na bunda a sorte que estava com uma toalha e consegui disfarçar para ir embora não é pq o tamanho estava pequeno não pois uso 38 e comprei o p queria fazer a troca pelo mesmo produto porém tenho direito a troca o qual o site me devolve o valor pago paguei na promoção por 3 calças do mesmo padrão e não conseguirei troca -lá pela mesma calça pois agora no site esta mais caro uma peça e terei que pagar a diferença do valor e mais o frete o que para mim não foi vantagem nenhuma comprar se quiser este produto terei que mandar para costureira e mandar reforçar toda a costura mal feita por um produto que nem é barato este produto sinceramente foi decepcionante	Bad
não gostei pq acho q a costura está feita incorretamente na parte de trás qdo eu vesti tive a impressão de q minha bunda era caída rs isso pq a emenda é muito embaixo na minha opinião deveria ser mais pra cima (onde começa a bunda perto da cintura) assim daria a impressão de q sua bunda é maior :)	0
muito bom livro excelente para explicar o vício da sexualidade e suas consequencias	0
pessimo podre não funcionou assim como essa porcaria desse sim multilaser que não pega vídeo nem tv só fiz jogar dinheiro fora comprei essa atena porque veio faltando no som e não presta igual ao som entrei em contato com a conect mandaram um relatório p preencher e enviar junto com fotos do produto cansei de enviar só da erro só prejuizo	Bad
uma bosta ja queimou uma lampada em menos de um mes de uso	Bad
Tudo nessa loja é escroto	Bad
ao vivo é bem feia mas não que a qualidade fosse ruim é só gosto mesmo as tiras não pareciam ser tão espalhadas achei que fosse mais discreta	0
a aparência da cadeira é muito feia com péssimo acabamento com costurar tortas e o encosto após a montagem ficou torto pois os furos não estavam no alinhamento correto o barato saiu caro só adquirindo um produto nacional daqui para a frente	0
nossa amei tudo a mantinha é linda e meu cachorro adorou tb não poderia de parabeniza-los pelo projeto soninho zen excelente iniciativa e ajuda à instituições que acolhem animais carentes	0
a porca que me mandaram produto de pessima qualidade rosca toda fora do centro precisei comprar outra (comprei o mecanismo com a porca ai quando cegou veio faltando a porca então reclamei me enviaram a porca quando chegou veio uma porca muito ruim rosca fora do centro não deu para montar precisei comprar uma porca em outra cidade	0
eu não recebi a mercadoria estou me sentindo lesado quero respostas urgentes	0
ela não é feia mas além de curta e olha que só tenho 1 71 ela ficou transparente infelizmente não poderei usar da forma que gostaria é uma pena	0
material ruim feia e de pessimo acabamento	0
não existe homem feio existe homem que não conhece a linha malbec	0
o que me deixou chateada com esse produto é que o forro é maior que o tecido do vestido sendo assim fica muito estranho deixando o vestido feio	0
foi mto bom meu cachorro estava com problema de mastigar ração faro não mais deixou de comer super macia para degustar	0
caminha linda mas o tamanho que escolhi acabou ficando pequena para o meu cachorro	0
3 semanas de uso e já deu pau não liga quando ligava o controle nunca funcionou o gane tn nunca funcionou péssima compra não recomendo	0
mesmo usando o guia das medidas ficou um pouco largo para meu cachorro o que as vezes incomoda um pouco para andar	0
achei que foi uma desgraça que minha mercadoria nem se quer chegou a minha pessoa e ainda tenho que avaliar se foi boa tinha que ter a nota zero foi uma desgraça uma demora tremenda e uma falta grande de responsabilidade que nem me reenviam o produto só ficam num jogo de ping pong passando de um atendente para o outro sinceramente me arrependi profundamente comprar produto nesta empresa deprimente me sinto lesado totalmente desprezado uma total desgraça o atendimento desta empresa	Bad
para deixar meu cachorro caminhar um pouco mais longe e facilitar o treinamento	0
produto excelente minha cachorra sempre passa mal nas viagens e dessa vez meu carro ficou limpinho e sem pelo e a capa também é super fácil de limpar recomendo para todos	0
bom mas feio com um defeitinho no escudo	0
não gostei bom produto mais feio	0
achei o tamanho do tapete ótimo e super absorvente porém um pouco frágil visto que meu cachorro gosta de ciscar depois de urimar e isso faz rasgar o tecido de cima o preço na female pet está bem atrativo	0
deu pau no led e o carro deu morte certa e ate agora nao consegui o 0800 da fabrica	0
é um bom relógio bonito e chamativo mas pra ser sincero eu esperava mais não estou dizendo que ele é feio não ao contrário ele é pancada mas parecia mais bonito pela internet talvez seja a pulseira que eu pensei que seria mais grossa é um bom produto mas esperava mais por isso minha nota é 3 (ok) em tempo o manual que veio pra mim não estava em português(tive que baixar um pelo site)	0
muito feia e pesada	0
produto a principio bom só o cubo que na hora de instalar ficou muito feio por sorte conseguir trocar com volta em dinheiro da minha parte	0
o peitoral é excelente funcionou muito bem com meu cachorro e melhorou bastante o passeio o material é muito resistente recomendo	0
fica feio depois que o palito absorve a cor azul	0
mostrador muito poluído caixa enrugada é muito feia preferia pulseira de outra cor que não a preta	0
o logo da fiat é absurdamente feio mal feito e totalmente diferente do mostrado na imagem é apenas um adesivo bagaceiro sinceramente que falta de respeito	0
uma merda ate agora não chegou meu produto ainda	Bad
produto não veio comoposso aavaliar essa porra	Bad
ração saudável e minha cachorra gostou :)	0
lindinho c fenda veste muito bem	0
excelente produto muito bonita e funcional recomendo a compra ótimo pra fugir do modelo padrão branco feioso que vemos por ai hehe	0
não veio nada a ver com oque eu tinha pedido veio uma porcaria de camiseta qualquer que inclusive era feia pra caramba e acabei jogando fora demorou tanto tempo pra entregar e ainda assim veio errado	Bad
ótimo minha cachorra adorou	0
cachorra adorou mas não durou muito mas valeu	0
mediano deu o encaixe mas é uma merda para regular o farol meu caro fico esteticamente melhor mas qualidade de farol fico ruim	Bad
show top do caralho linda	Bad
sinceramente não gostei do produto não é uma peça que assente com elegância ao colocar na cabeça fica todo com dobras feio mesmo	0
vcs são cara de pau depois das reclamações que fiz ainda me mandam u e-mail desses	Bad
impossível avaliar um produto no qual você compra cansa de enviar emails pedindo uma explicação de o porque não entregaram e ninguém dá nenhuma satisfação estou totalmente indignado e me sentindo lesado pelo megamamute	0
muito fragil durou 2 min com meu cachorro brincando de raca pequena	0
esse produto com certeza merecia uma nota maior pois é muito bonito porém quando comprei a primeira almofada não ficou claro que seria somente um produto pois não estava descrito almofada dupla face e sim almofada casal minnie & mickey soft40x50cm neste caso pensei que viriam as duas almofadas como estava na foto percebo que agora alteraram o nome no mínimo algum cliente deve ter se sentido lesado como eu como me apaixonei pelas almofadas acabei comprando ainda que contrariada mais uma para compor o casal apaixonado	0
muito ruim não foi capaz de substituir o anterior de 7 500 btus/h é mais feio e também parece mais frágil que o anterior inclusive estou vendendo para comprar outro já que a empresa informa que o mau desempenho do aparelho se deve ao seu posicionamento no mesmo lugar onde o aparelho anterior - e em teoria de menor potência - funcionava com eficiência incomparável há nove anos substituí exclusivamente pelo tempo de uso - o antigo estava em ótimas condições - e estou enormemente arrependida pela escolha do substituto	0
veio com problema dando pau em tudo não recomendo	0
a cor disponível é muito feia e ele não tem sustentação nenhuma acho que não deveria ter numerações tão grandes	0
qualidade muito ruim acabamento bem feio não encaixa 100 deixa bastante a desejar mas ainda assim chega ser bonitinha melhor do que a original mas o fabricante precisa caprichar mais	0
bom produto atendeu bem e ate agora (20 dias) não tive problema instalei com xênon só achei muito feio o botão que poderia ser algo de melhor qualidade e mais bonito	0
o produto que me foi enviado e muito diferente da foto o acabamento além de feio é muito fragil pra completar não me foi enviado o emblema da fiat e nem os parafusos de fixação não recomento	0
achei o produto é bom apesar de que os parafusos internos poderem falhar rosca com facilidade	0
uma merda esse produto uma merda	Bad
não gostei muito a embalagem era feia	0
achei meio trambolho nas fotos parecia mais compacto também não gostei do acabamento superior aquela grade feia	0
foi uma merda chegou quebrado	Bad
a bota não é feia mas a qualidade fica a desejar sem contar que o cano é muito estreito e não fechou na minha perna e nem da minha filha foi a primeira compra que fiz na shoestock que não deu certo	0
um produto que hidrata e não deixa a pele oleosa ou gosmenta a pele fica como seda excelente	0
gostei do perfume só não concordei com ele ser night achei ele um floral delicado que pode ser usado de dia tranquilamente e é praticamente igual ao it spicy da playboy	0
muito bom traz a sensação de estar penetrando uma vgn real suculenta e apertadinha levando ao orgasmo totalmente louco recomendo	0
sim estou dando para uma cadela que tem alergia de carne de frango e bovins estou comecando a dar para os outris caes tambem	0
hidrata bem e não faz meleca	0
utilizo o ginseng 300 mg duas cápsulas por dia um pela manhã e outra no período vespertino com o intuito de melhorar a minha memória pois sei que o ginseng melhora a circulação sanguínea alem do que é um bom estimulante sexual para essas duas finalidades acho que tenho obtido muito bons resultados estou satisfeito com o produto e não notei nenhum efeito colateral negativo	0
o relógio é lindo mas no primeiro dia já começou q descascar a pulseira ficou muito feia e cada vez sai mais um pedacinho da pulseira fiquei muito decepcionada com a qualidade da pulseira	0
horrível não gostei a peça é muito feia	0
Essa atendente era uma cadela	Bad
eu comprei um bori de desenho de nuvem e não gostei o silque não tem boa qualidade já está soltando rapidamente a roupa ficara feia comprei achando que era estampa e não silque	0
apenas que a saída de fios de alimentação dele devia ser para baixo também do mesmo lado que todas as saídas pois o crossover colocado abaixo do volante do carro fica feio e estranho as saídas dos fios de alimentação	0
gostei muito porque atendeu as minhas expectativas em relação ao alarme vibrador já que tenho dificuldade de audição	0
ele não é tão inovador e é a cópia um pouco melhorada do obssessionnight da ck impera o cheiro de coco	Bad
achei a blusa bonita no entanto o tamanho médio que é o meu mostrou um decote grande demais e impossível de ser usado pela fenda central tive de dar a blusa para a minha filha que é mais alta	0
o produto é bom não resolveu por completo o problema da minha cachorra comer devagar mas ajudou bastante se você tem um cachorro destruidor não pode deixar com ele como é plástico ele vai destruir eu dou a ração e em seguida já tiro o comedouro é um bom produto eu recomendo	0
eu achei do produto pessimo muito mal acabado muito feio deixa o carro horrorozo uma loja excelente como essa deveria primar pela qualidade dos produtos	0
Atendente piranha me vendeu errado!	Bad
so não dei 5 pois a bumper é muito feia na parte de baixo de resto excelente	0
meu cachorro tem displasia vai tomar esse remedio o resto da vida quando ele toma fica visivelmente mais aliviado	0
estou muito satisfeita com a ração estava fornecendo a royal canin mas devido a elevação dos custos optei pela golden que também é ótima e foi recomendada pelo meu veterinário meu cachorro tem se adaptado bem não teve problemas durante a transição/troca de ração a wallpet me entregou certinho e fiquei muito feliz	0
eu achei muito bom e antes tive receio e nojo mas depois quebrei o paradigma e estou satisfeita demais	0
realmente funciona mas é preciso prestar muita atenção pra colocar e ajustar de maneira correta resolveu meu problema e minha cachorra não me arrasta mais ó importante é que não enforca nem machuca o cão recomendo	0
o estrado é do mais vagabundo quebrou em 02 lugares no primeiro dia e isso porque eu avisei as crianças pra não pularem nem ficarem em pé sobre ele ficamos com medo de nos mexer sobre ele a estrutura da cama em geral é boa mas não adianta com estrado ruim	Bad
o modelo é bonito e confortavel mas a parte da perna na frente ficou feia muito rápido cheio de bolinhas de tecido como se estivesse meio esgarçado	0
serviu bem ao propósito fica em cima do sofá assim minha cachorra não faz sujeira e de quebra ela ainda dorme fazendo uma carinha fofa com a cabeça em cima da almofadinha	0
tecido muito feio decpção	0
O atendente é muito burro e não passar as informações corretas	Bad
quando chegou não achei que tem tanta a cara de um cachorro pelo computador parecia mais	0
a fantasia tem boa qualidade mas é um pouco feia	0
veio com um rachado na grade e bem machucado e riscado para realizar a pintura	0
o produto está arranhado e em mal estado de conservação parece velho muito feio	0
uma merda comprei e ate hoje não chegou e não me deram nenhuma posição site não confiável	Bad
lindo sex perfeito ao corpo muito bem feito acabamento impecável	0
esse mais que todos superou as expectativas pois comprei um só achando que era feio por conta da foto que parece camurça marrom mas quando chegou achei muito bom capa dura preta 100 folhas bonito barato e funcional vou comprar mais indico o produto para quem estuda vc não escuta o barulho do na casa do vizinho transito cachorro latindo e melhora muito a concentração não chega a zerar por completo vc ainda escuta alguma coisa em volume muito reduzido digo isso pq coloquei o protetor e liguei do meu celular para o meu telefone fixo eu cheguei a escutar o telefone tocar mas num volume absurdamente baixo como se estivesse bem distante de mim(estava na minha frente)	0
a capa do fio estava rachada mas não apresentou nenhum outro problema está funcionando normalmente	0
sempre compro o único anti-parasitas realmente efetivo para minha cadela labrador	0
para o meu cachorro porte médio preciso usar 3 tapetes para não ocorrer acidentes já a parte absorvente é muito boa não deixando a pata do meu cão molhada	0
ótimo possuo uma cachorra que tem alergia a picada de carrapatos após o bravecto ela está ótima	0
muito bom e qualidade excelente mas achei que fica muito armado por causa do modo que a prega foi feita	0
corte feio enruga no corpo	0
ótimo uma grande visão da sexualidade de nossos irmãos	0
malha muito confortável mas ficou um pouco transparente no bumbum uso 38 achei melhor devolver mas fiquei com pesar pq é muito gostosa no corpo só que não dá p usar c transparência na bunda rsrsrs	0
eu ainda nao recebi o produto estou nuito puta ja liguei 3x e ficam primetendo entregar e nada tem gente em casa o dia todo isso é um adsurdo	0
protege bem o cachorro e o banco do carro o cachorro parece que está dentro de uma caixa	0
produto conforme anunciado feito em material resistente e meu cachorro adorou	0
o kit é ótimo o perfume é um floral adocicado bem agradável e com excelente fixação já a bolsa lanvin que eu recebi como brinde foi um verdadeiro desastre veio toda descascando sem o puxador no fecho e com um cheiro horrível ou seja a época cosméticos teve a cara de pau de anunciar um brinde e enviar uma coisa velha e imprestável no lugar e ainda dizem que não é possível trocar pois o brinde não gera nota fiscal decepção total com essa loja	0
Essa mina é feia demais	Bad
nenhum problema com o cabo em si mas o acabamento da capa plástica que reveste a solda é de péssima qualidade embora haja uma rosca a peça se solta com facilidade ao exercermos uma mínima pressão quando vamos conectar o cabo à entrada rca do dispositivo	0
porcaria a duas maquinas estragaram com menos de um mês de uso grande merda	Bad
blusa transparente modelagem pequena e estampa feia -	0
pessimo veio 1 podre achei um absurdo	0
modelo achei feio o cano da bota na foto nao parece q ele e grosso alcochoado	0
maravilhoso desde de quando tenho meu lhasa q eu uso e indico cheiro de cachorro nunca mais	0
o botao nao funciona o reator e a lampada de um lado queimou com 2 dias de uso nao veio os parafusos do milha e o chicote feio faltando fio as maçanetas vieram ok espero sair mais satisfeito na proxima compra	0
horrível o encaixa no para-choque é feio o chicote que foi enviado é de outro carro e o botão não funciona	0
este produto o meu cachorro usa um tablete por mês assim será para sempre porque teve suspeita de dirofilariose acho que o produto protege efetivamente o coração e impede a forma jovem do verme	0
Uma sapatão me atendeu não recomendo essa loja	Bad
porque tem a medida que a minha cachorra precisa	0
uma bela de uma bosta	Bad
a rosca é difícil de encaixar	0
extremamento nojento acumula um monte de sujeira e cabelo e fica super difícil de limpar e retirar a sujeira e com o tempo mais suja do que limpa péssimo	0
minha cachorra se adaptou fácil no novo sanitário ótimo produto	0
acho ele maravilhoso porém o boticário tem um grande problema: tira os produtos de linha de repente e deixa os consumidores na mão isso é muito feio assim é melhor já começar a procurar um substituto porque está arriscado a sair de linha e ficar como estou agora - procurando uma base para substituir a duo base que eu tanto amava e foi retirada de linha de repente e sem substituto nunca mais uso somente o boticario	0
o relógio é muito pequeno ficou bom no pulso do meu filho de 6 anos mas para mim ficou muito feio mas cabe acrescentar é um produto de alta qualidade totalmente a prova dágua e com ótimas funcionalidades	0
descosturou na bunda não gostei	0
a entrega até o momento não foi efetuada devido a escolha dos correios como transportadora estando a loja ciente dessa debilidade e mesmo assim utilizando os correios como meio portanto estou me sentindo lesado pois já liguei duas vezes e estou nesse jogo de empurra entre a loja e a transportadora e não tive meu problema resolvido	0
o produto é bom mas duas coisas fizeram a compra ser ruim primeiro comprei a garrafa para dar de presente porém mesmo constando o produto em estoque fui informado que teria que optar por outra versão até aí tudo bem pois foi garantido e cumprida a entrega a tempo porém ao receber a encomenda a qual custou r$134 vejo que na garrafa consta uma etiqueta informando o preço de r$99 me senti lesado nao pelos r$35 mas por constar um preço mais baixo no produto	0
muito bonito mais veio com o bico da tampa rachado	0
o teclado feio sem funcionar a tecla enter e o segundo teclado não encaixava	0
pessimo modelo e muito feio material de pessima qualidade ainda por cima o tamanho e p/ criança	0
não gostei achei oleoso demais e a cor que fica na pele é feia	0
produto ok somente o interruptor que é bem feio mesmo no caso eu comprei outro separado original do corsa	0
fica lindo no corpo super sex	0
tive que cortar o trilho traseiro mais de 2 centimetros a furacao tambem nao estava correta todas foram refuradas no final da tampa ficou uma fenda e a capota nao fecha como devia	0
é o quarto relógio da euro que compro pela internet mas o primeiro diretamente no site euro não veio com película protetora do vidro não tinha trava vermelha no pino que movimenta os ponteiros o detalhe das tiras de couro viradas como na foto não vieram assim as tiras vieram todas soltas aspecto de relógio usado não usei ele até hoje sem esse detalhe na lateral ele fica muito feio	0
não gostei do modelo ( caixa ) plástico muito molenga deveria ser mais estruturado feio	0
perfeito no meu polo foda	0
cabo de otima qualidade tinha um cabo vagabundo da tecnoise dava um monte de chiados teoquei por esse acabou todos os chiados perfeito ate com o som quase sem audia o som fica perfeito	Bad
há anos eu uso sapatos milano com plena satisfação nunca me decepcionei com o produto em si no entanto minha ultima compra foi frustrante pois eu tinha pressa do produto paguei quase cinquenta rais no sedex (pois o site dizia que seria entregue em dois dias úteis) e só fui recebê-lo oito dias depois ou seja depois do evento que eu pretendia usar o sapato me senti um pouco lesado pela propaganda eu pretendia mesmo realizar a compra mas se soubesse que não chegaria no prazo estipulado não teria pago r$ 50 00 de sedex	0
o cesto da fragmentadora veio com o fundo rachado como eu estava precisando muito dela eu colei com super bonder e ficou bom	0
achei a cor feia vista ao vivo e havia solicitado embalagem presente e nao veio	0
porque não é o produto que está na imagem comprei do tamanho maior para cachorro grande e a peitoral veio muito pequena gostei do site mais não gostei do produto me senti enganado e lezado pois não tem como usar o produto tenho um golden retriever de 9 meses e a coleira não passou nem na cabeça dele	0
malha otima porem achei um defeitozinho na parte d bunda mas n atraplhou mt	0
eu achei o produto deixou meu cachorro ficou incomodado	0
um dos faróis veio com a lente rachada e com certeza não foi durante o transporte pois estava muito bem embalado não recomendo a compra	0
queimou na primeira musica e agora a loja nao cobre e eu tenho que arrumar e foda ne	Bad
ok um pouco duro e mais feio pessoalmente mas dá prá usar mesmo não tendo a pegada de um outro fila que comprei (hunger0	0
fabuloso fiquei feliz de rever minha cachorro animadíssima para se alimentar acho que por ser comida comida de verdade até a alergia na pele que ela tinha sumiu acho que as outras rações que são artificiaias provocavam essas alergias enfim pet delicia é um produto de qualidade e saudável sem falar no ótimo prexo que encontrei no female pet	0
eu gostei do biquini o único defeitinho que eu não gostei foi que o biquini vira na bunda e fica aparecendo um pouco a parte branca de dentro e a parte superior do biquini veio com desenho diferente e um tom de rosa mais escuro que o outro ia até perguntar se isso é normal fora isso ele é lindo	Bad
sem costura na bunda não da para usar como legging apenas meia-calça	0
gostei pra crl muito bom	0
parece um pouco brinquedo de cachorro tenho um labrador que talvez um dia pegue mas o importante é que foi o brinquedo que minha filha de 6 meses mais gostou até hoje	0
o produto é de boa qualidade o ruim é que por ser tamanho único sobra muito ao fechar o velcro e fica muito feio pra usar na rua	0
qualidade muito boa a grade é muito feia o cone deveria ser preto ao invés de prata por questão de estética do projeto no porta-malas	0
e ridicula esta pesquisa pois ate agora nao recebi o produto	Bad
a malha é bem fininha parece pano vagabundo mas o site é ótimo minha compra chegou no prazo previsto e com certeza voltarei a comprar	Bad
a guia em si é muito boa eu é que ainda não consegui me acostumar porque meu cachorro não anda só de um lado	0
